epoch,batch_size,embedding_dim,hidden_dim,activate_func,optimizer,learning_rate,l2_regular,dropout_rate,accuracy,precision,recall,f1,auc
200,64,200,100,relu,sgd,0.1,0.0,0.0,0.9528892160471109,0.8205128205128205,0.7804878048780488,0.8,0.8785235173406568
250,64,200,100,relu,sgd,0.1,0.0,0.0,0.9532572690467428,0.8231511254019293,0.7804878048780488,0.8012519561815337,0.8787328099316992
200,64,200,100,relu,sgd,0.1,0.001,0.0,0.8792786161207213,0.0,0.0,0.0,0.5
250,64,200,100,relu,sgd,0.1,0.001,0.0,0.957305852042694,0.8117647058823529,0.8414634146341463,0.8263473053892215,0.9073369814903672
200,64,200,100,relu,sgd,0.001,0.0,0.0,0.8796466691203534,0.5009708737864078,0.7865853658536586,0.6120996441281139,0.8395044870289641
250,64,200,100,relu,sgd,0.001,0.0,0.0,0.9065145380934856,0.5840909090909091,0.7835365853658537,0.6692708333333334,0.8534677485221902
200,64,200,100,relu,sgd,0.001,0.001,0.0,0.8800147221199853,0.5019230769230769,0.7957317073170732,0.6155660377358491,0.8436590725785867
250,64,200,100,relu,sgd,0.001,0.001,0.0,0.9090909090909092,0.5914221218961625,0.7987804878048781,0.6796368352788587,0.861508284923787
200,64,200,100,tanh,adam,0.1,0.0,0.5,0.8792786161207213,0.0,0.0,0.0,0.5
250,64,200,100,tanh,adam,0.1,0.0,0.5,0.1207213838792786,0.1207213838792786,1.0,0.21543513957307064,0.5
200,64,200,100,tanh,adam,0.1,0.001,0.5,0.8792786161207213,0.0,0.0,0.0,0.5
250,64,200,100,tanh,adam,0.1,0.001,0.5,0.8792786161207213,0.0,0.0,0.0,0.5
200,64,200,100,tanh,adam,0.001,0.0,0.5,0.9539933750460068,0.8372093023255814,0.7682926829268293,0.8012718600953895,0.8738910045023431
250,64,200,100,tanh,adam,0.001,0.0,0.5,0.9539933750460068,0.8306188925081434,0.7774390243902439,0.8031496062992126,0.8778362974609235
200,64,200,100,tanh,adam,0.001,0.001,0.5,0.9470003680529996,0.7875,0.7682926829268293,0.7777777777777778,0.8699144452725398
250,64,200,100,tanh,adam,0.001,0.001,0.5,0.9466323150533676,0.8060200668896321,0.7347560975609756,0.7687400318979266,0.8552390785000357
200,64,200,100,tanh,sgd,0.1,0.0,0.5,0.951048951048951,0.807570977917981,0.7804878048780488,0.7937984496124031,0.8774770543854455
250,64,200,100,tanh,sgd,0.1,0.0,0.5,0.951048951048951,0.8056426332288401,0.7835365853658537,0.794435857805255,0.8787921520383057
200,64,200,100,tanh,sgd,0.1,0.001,0.5,0.8792786161207213,0.0,0.0,0.0,0.5
250,64,200,100,tanh,sgd,0.1,0.001,0.5,0.8781744571218255,0.4973544973544973,0.8597560975609756,0.6301675977653631,0.8702296603334391
200,64,200,100,tanh,sgd,0.001,0.0,0.5,0.8881118881118881,0.525,0.7682926829268293,0.6237623762376238,0.8364276307057755
250,64,200,100,tanh,sgd,0.001,0.0,0.5,0.9212366580787632,0.6376811594202898,0.8048780487804879,0.7115902964959568,0.8710451357339024
200,64,200,100,tanh,sgd,0.001,0.001,0.5,0.8881118881118881,0.5245901639344263,0.7804878048780488,0.6274509803921569,0.8416880213172161
250,64,200,100,tanh,sgd,0.001,0.001,0.5,0.9282296650717704,0.6754617414248021,0.7804878048780488,0.7241867043847242,0.8645009137408243
200,64,200,100,relu,adam,0.1,0.0,0.5,0.1214574898785425,0.12081031307550645,1.0,0.2155767334866908,0.5004185851820846
250,64,200,100,relu,adam,0.1,0.0,0.5,0.8792786161207213,0.0,0.0,0.0,0.5
200,64,200,100,relu,adam,0.1,0.001,0.5,0.1214574898785425,0.12081031307550645,1.0,0.2155767334866908,0.5004185851820846
250,64,200,100,relu,adam,0.1,0.001,0.5,0.8778064041221936,0.0,0.0,0.0,0.4991628296358309
200,64,200,100,relu,adam,0.001,0.0,0.5,0.9569377990430622,0.8701754385964913,0.7560975609756098,0.8091353996737357,0.8703049546192406
250,64,200,100,relu,adam,0.001,0.0,0.5,0.9606183290393816,0.8932384341637011,0.7652439024390244,0.8243021346469622,0.8763431734882439
200,64,200,100,relu,adam,0.001,0.001,0.5,0.9488406330511594,0.8411552346570397,0.7103658536585366,0.7702479338842976,0.8459740528234081
250,64,200,100,relu,adam,0.001,0.001,0.5,0.9385351490614648,0.7992565055762082,0.6554878048780488,0.7202680067001676,0.8164421025227414
200,64,200,100,relu,sgd,0.1,0.0,0.5,0.9528892160471109,0.8184713375796179,0.7835365853658537,0.8006230529595015,0.8798386149935171
250,64,200,100,relu,sgd,0.1,0.0,0.5,0.9528892160471109,0.8144654088050315,0.7896341463414634,0.8018575851393189,0.8824688102992373
200,64,200,100,relu,sgd,0.1,0.001,0.5,0.8792786161207213,0.0,0.0,0.0,0.5
250,64,200,100,relu,sgd,0.1,0.001,0.5,0.8792786161207213,0.0,0.0,0.0,0.5
200,64,200,100,relu,sgd,0.001,0.0,0.5,0.8067721751932279,0.34961832061068704,0.6981707317073171,0.4659206510681587,0.7599267220696486
250,64,200,100,relu,sgd,0.001,0.0,0.5,0.8903202061096798,0.53125,0.7774390243902439,0.6311881188118812,0.8416286792106097
200,64,200,100,relu,sgd,0.001,0.001,0.5,0.8023555391976445,0.34379671150971597,0.7012195121951219,0.4613841524573721,0.7587303086300012
250,64,200,100,relu,sgd,0.001,0.001,0.5,0.8870077291129923,0.5212121212121212,0.7865853658536586,0.6269744835965978,0.8436903388498096
200,64,200,200,tanh,adam,0.1,0.0,0.0,0.8792786161207213,0.0,0.0,0.0,0.5
250,64,200,200,tanh,adam,0.1,0.0,0.0,0.1207213838792786,0.1207213838792786,1.0,0.21543513957307064,0.5
200,64,200,200,tanh,adam,0.1,0.001,0.0,0.8767022451232978,0.1111111111111111,0.003048780487804878,0.005934718100890208,0.4998500495155642
250,64,200,200,tanh,adam,0.1,0.001,0.0,0.4766286345233714,0.1273841961852861,0.5701219512195121,0.20824053452115807,0.5169571664845991
200,64,200,200,tanh,adam,0.001,0.0,0.0,0.951048951048951,0.8260869565217391,0.7530487804878049,0.7878787878787878,0.8656411755097041
250,64,200,200,tanh,adam,0.001,0.0,0.0,0.951048951048951,0.8260869565217391,0.7530487804878049,0.7878787878787878,0.8656411755097041
200,64,200,200,tanh,adam,0.001,0.001,0.0,0.9470003680529996,0.8150684931506851,0.725609756097561,0.7677419354838709,0.8515030781324975
250,64,200,200,tanh,adam,0.001,0.001,0.0,0.9285977180714022,0.6753926701570679,0.7865853658536586,0.7267605633802817,0.8673404016375871
200,64,200,200,tanh,sgd,0.1,0.0,0.0,0.9488406330511594,0.8078175895765473,0.7560975609756098,0.7811023622047244,0.8657005176163105
250,64,200,200,tanh,sgd,0.1,0.0,0.0,0.9484725800515276,0.8051948051948052,0.7560975609756098,0.779874213836478,0.8654912250252683
200,64,200,200,tanh,sgd,0.1,0.001,0.0,0.9477364740522636,0.8549618320610687,0.6829268292682927,0.7593220338983051,0.8335102961745398
250,64,200,200,tanh,sgd,0.1,0.001,0.0,0.8792786161207213,0.0,0.0,0.0,0.5
200,64,200,200,tanh,sgd,0.001,0.0,0.0,0.8984173721015827,0.5526315789473685,0.8323170731707317,0.6642335766423357,0.8699048739650226
250,64,200,200,tanh,sgd,0.001,0.0,0.0,0.9245491350754508,0.6496350364963503,0.8140243902439024,0.7225981055480379,0.8768740620118634
200,64,200,200,tanh,sgd,0.001,0.001,0.0,0.8947368421052632,0.541501976284585,0.8353658536585366,0.657074340527578,0.8691270457074599
250,64,200,200,tanh,sgd,0.001,0.001,0.0,0.9216047110783951,0.6352941176470588,0.8231707317073171,0.7171314741035857,0.8791450142421056
200,64,200,200,relu,adam,0.1,0.0,0.0,0.8792786161207213,0.0,0.0,0.0,0.5
250,64,200,200,relu,adam,0.1,0.0,0.0,0.8792786161207213,0.0,0.0,0.0,0.5
200,64,200,200,relu,adam,0.1,0.001,0.0,0.1207213838792786,0.1207213838792786,1.0,0.21543513957307064,0.5
250,64,200,200,relu,adam,0.1,0.001,0.0,0.1207213838792786,0.1207213838792786,1.0,0.21543513957307064,0.5
200,64,200,200,relu,adam,0.001,0.0,0.0,0.9514170040485832,0.8426573426573427,0.7347560975609756,0.7850162866449512,0.8579598821835854
250,64,200,200,relu,adam,0.001,0.0,0.0,0.9517850570482148,0.8456140350877193,0.7347560975609756,0.7862969004893964,0.8581691747746275
200,64,200,200,relu,adam,0.001,0.001,0.0,0.9363268310636732,0.7508090614886731,0.7073170731707317,0.728414442700157,0.8375430070751105
250,64,200,200,relu,adam,0.001,0.001,0.0,0.9433198380566802,0.8129496402877698,0.6890243902439024,0.7458745874587459,0.8336289803877528
200,64,200,200,relu,sgd,0.1,0.0,0.0,0.9492086860507912,0.8006329113924051,0.7713414634146342,0.7857142857142857,0.8724852984716536
250,64,200,200,relu,sgd,0.1,0.0,0.0,0.9492086860507912,0.8006329113924051,0.7713414634146342,0.7857142857142857,0.8724852984716536
200,64,200,200,relu,sgd,0.1,0.001,0.0,0.8792786161207213,0.0,0.0,0.0,0.5
250,64,200,200,relu,sgd,0.1,0.001,0.0,0.9499447920500552,0.7857142857142857,0.8048780487804879,0.7951807228915663,0.8873699578352
200,64,200,200,relu,sgd,0.001,0.0,0.0,0.8693411851306588,0.4750462107208873,0.7835365853658537,0.5914844649021864,0.8323291968269202
250,64,200,200,relu,sgd,0.001,0.0,0.0,0.8976812661023187,0.5502008032128514,0.8353658536585366,0.6634382566585957,0.8708013864357981
200,64,200,200,relu,sgd,0.001,0.001,0.0,0.8667648141332351,0.4688644688644689,0.7804878048780488,0.585812356979405,0.8295490510367641
250,64,200,200,relu,sgd,0.001,0.001,0.0,0.8884799411115201,0.5231910946196661,0.8597560975609756,0.6505190311418685,0.8760898528826225
200,64,200,200,tanh,adam,0.1,0.0,0.5,0.8792786161207213,0.0,0.0,0.0,0.5
250,64,200,200,tanh,adam,0.1,0.0,0.5,0.8792786161207213,0.0,0.0,0.0,0.5
200,64,200,200,tanh,adam,0.1,0.001,0.5,0.8792786161207213,0.0,0.0,0.0,0.5
250,64,200,200,tanh,adam,0.1,0.001,0.5,0.8792786161207213,0.0,0.0,0.0,0.5
200,64,200,200,tanh,adam,0.001,0.0,0.5,0.9547294810452706,0.852233676975945,0.7560975609756098,0.8012924071082391,0.8690491990729869
250,64,200,200,tanh,adam,0.001,0.0,0.5,0.9547294810452706,0.852233676975945,0.7560975609756098,0.8012924071082391,0.8690491990729869
200,64,200,200,tanh,adam,0.001,0.001,0.5,0.9462642620537356,0.8611111111111112,0.6615853658536586,0.7482758620689656,0.8234674422403496
250,64,200,200,tanh,adam,0.001,0.001,0.5,0.9400073610599926,0.8,0.6707317073170732,0.7296849087893864,0.8238547611512114
200,64,200,200,tanh,sgd,0.1,0.0,0.5,0.951048951048951,0.819672131147541,0.7621951219512195,0.7898894154818326,0.8695864684682846
250,64,200,200,tanh,sgd,0.1,0.0,0.5,0.9503128450496872,0.8163934426229508,0.7591463414634146,0.7867298578199052,0.8678527856333398
200,64,200,200,tanh,sgd,0.1,0.001,0.5,0.9550975340449024,0.9186991869918699,0.6890243902439024,0.7874564459930313,0.8403263433011057
250,64,200,200,tanh,sgd,0.1,0.001,0.5,0.8612440191387559,0.4584040747028862,0.8231707317073171,0.5888767720828789,0.8448210293111722
200,64,200,200,tanh,sgd,0.001,0.0,0.5,0.8928965771071035,0.5359223300970873,0.8414634146341463,0.6548042704626335,0.8707107780579688
250,64,200,200,tanh,sgd,0.001,0.0,0.5,0.9249171880750828,0.6527093596059114,0.8079268292682927,0.7220708446866485,0.8744531592971853
200,64,200,200,tanh,sgd,0.001,0.001,0.5,0.8917924181082075,0.5325670498084292,0.8475609756097561,0.6541176470588236,0.8727130955905624
250,64,200,200,tanh,sgd,0.001,0.001,0.5,0.9223408170776592,0.6370023419203747,0.8292682926829268,0.7205298013245033,0.8821937947299103
200,64,200,200,relu,adam,0.1,0.0,0.5,0.8781744571218255,0.0,0.0,0.0,0.4993721222268732
250,64,200,200,relu,adam,0.1,0.0,0.5,0.8781744571218255,0.0,0.0,0.0,0.4993721222268732
200,64,200,200,relu,adam,0.1,0.001,0.5,0.12550607287449392,0.12045959970348405,0.9908536585365854,0.21480502313284866,0.4987755107249691
250,64,200,200,relu,adam,0.1,0.001,0.5,0.8737578211262422,0.2,0.01524390243902439,0.028328611898017005,0.5034360993986667
200,64,200,200,relu,adam,0.001,0.0,0.5,0.9547294810452706,0.8474576271186439,0.7621951219512195,0.8025682182985554,0.8716793943787073
250,64,200,200,relu,adam,0.001,0.0,0.5,0.9550975340449024,0.8503401360544217,0.7621951219512195,0.8038585209003215,0.8718886869697495
200,64,200,200,relu,adam,0.001,0.001,0.5,0.9514170040485832,0.8475177304964538,0.7286585365853658,0.7836065573770492,0.855329686877865
250,64,200,200,relu,adam,0.001,0.001,0.5,0.9425837320574164,0.7606060606060606,0.7652439024390244,0.7629179331306991,0.8660878365271724
200,64,200,200,relu,sgd,0.1,0.0,0.5,0.9492086860507912,0.8084415584415584,0.7591463414634146,0.7830188679245284,0.8672249078602129
250,64,200,200,relu,sgd,0.1,0.0,0.5,0.9492086860507912,0.8044871794871795,0.7652439024390244,0.784375,0.8698551031659333
200,64,200,200,relu,sgd,0.1,0.001,0.5,0.8792786161207213,0.0,0.0,0.0,0.5
250,64,200,200,relu,sgd,0.1,0.001,0.5,0.8792786161207213,0.0,0.0,0.0,0.5
200,64,200,200,relu,sgd,0.001,0.0,0.5,0.8568273831431726,0.4471403812824957,0.7865853658536586,0.5701657458563536,0.8265283463843429
250,64,200,200,relu,sgd,0.001,0.0,0.5,0.8903202061096798,0.5285171102661597,0.8475609756097561,0.6510538641686182,0.8718759252263932
200,64,200,200,relu,sgd,0.001,0.001,0.5,0.8520426941479573,0.43728813559322033,0.7865853658536586,0.5620915032679739,0.8238075427007934
