epoch,batch_size,embedding_dim,hidden_dim,activate_func,optimizer,learning_rate,l2_regular,dropout_rate,accuracy,precision,recall,f1,auc
200,64,200,100,relu,sgd,0.1,0.0,0.0,0.9528892160471109,0.8205128205128205,0.7804878048780488,0.8,0.8785235173406568
250,64,200,100,relu,sgd,0.1,0.0,0.0,0.9532572690467428,0.8231511254019293,0.7804878048780488,0.8012519561815337,0.8787328099316992
200,64,200,100,relu,sgd,0.1,0.001,0.0,0.8792786161207213,0.0,0.0,0.0,0.5
250,64,200,100,relu,sgd,0.1,0.001,0.0,0.9573058520426941,0.8117647058823529,0.8414634146341463,0.8263473053892215,0.9073369814903672
200,64,200,100,relu,sgd,0.001,0.0,0.0,0.8796466691203534,0.5009708737864078,0.7865853658536586,0.6120996441281139,0.8395044870289641
250,64,200,100,relu,sgd,0.001,0.0,0.0,0.9065145380934856,0.5840909090909091,0.7835365853658537,0.6692708333333334,0.8534677485221902
200,64,200,100,relu,sgd,0.001,0.001,0.0,0.8800147221199853,0.5019230769230769,0.7957317073170732,0.6155660377358491,0.8436590725785867
250,64,200,100,relu,sgd,0.001,0.001,0.0,0.9090909090909092,0.5914221218961625,0.7987804878048781,0.6796368352788587,0.861508284923787
200,64,200,100,tanh,adam,0.1,0.0,0.5,0.8792786161207213,0.0,0.0,0.0,0.5
250,64,200,100,tanh,adam,0.1,0.0,0.5,0.1207213838792786,0.1207213838792786,1.0,0.21543513957307064,0.5
200,64,200,100,tanh,adam,0.1,0.001,0.5,0.8792786161207213,0.0,0.0,0.0,0.5
250,64,200,100,tanh,adam,0.1,0.001,0.5,0.8792786161207213,0.0,0.0,0.0,0.5
200,64,200,100,tanh,adam,0.001,0.0,0.5,0.9539933750460068,0.8372093023255814,0.7682926829268293,0.8012718600953895,0.8738910045023431
250,64,200,100,tanh,adam,0.001,0.0,0.5,0.9539933750460068,0.8306188925081434,0.7774390243902439,0.8031496062992126,0.8778362974609235
200,64,200,100,tanh,adam,0.001,0.001,0.5,0.9470003680529996,0.7875,0.7682926829268293,0.7777777777777778,0.8699144452725398
250,64,200,100,tanh,adam,0.001,0.001,0.5,0.9466323150533676,0.8060200668896321,0.7347560975609756,0.7687400318979266,0.8552390785000357
200,64,200,100,tanh,sgd,0.1,0.0,0.5,0.951048951048951,0.807570977917981,0.7804878048780488,0.7937984496124031,0.8774770543854455
250,64,200,100,tanh,sgd,0.1,0.0,0.5,0.951048951048951,0.8056426332288401,0.7835365853658537,0.794435857805255,0.8787921520383057
200,64,200,100,tanh,sgd,0.1,0.001,0.5,0.8792786161207213,0.0,0.0,0.0,0.5
250,64,200,100,tanh,sgd,0.1,0.001,0.5,0.8781744571218255,0.4973544973544973,0.8597560975609756,0.6301675977653631,0.8702296603334391
200,64,200,100,tanh,sgd,0.001,0.0,0.5,0.8881118881118881,0.525,0.7682926829268293,0.6237623762376238,0.8364276307057755
250,64,200,100,tanh,sgd,0.001,0.0,0.5,0.9212366580787632,0.6376811594202898,0.8048780487804879,0.7115902964959568,0.8710451357339024
200,64,200,100,tanh,sgd,0.001,0.001,0.5,0.8881118881118881,0.5245901639344263,0.7804878048780488,0.6274509803921569,0.8416880213172161
250,64,200,100,tanh,sgd,0.001,0.001,0.5,0.9282296650717704,0.6754617414248021,0.7804878048780488,0.7241867043847242,0.8645009137408243
200,64,200,100,relu,adam,0.1,0.0,0.5,0.1214574898785425,0.12081031307550645,1.0,0.2155767334866908,0.5004185851820846
250,64,200,100,relu,adam,0.1,0.0,0.5,0.8792786161207213,0.0,0.0,0.0,0.5
200,64,200,100,relu,adam,0.1,0.001,0.5,0.1214574898785425,0.12081031307550645,1.0,0.2155767334866908,0.5004185851820846
250,64,200,100,relu,adam,0.1,0.001,0.5,0.8778064041221936,0.0,0.0,0.0,0.4991628296358309
200,64,200,100,relu,adam,0.001,0.0,0.5,0.9569377990430622,0.8701754385964913,0.7560975609756098,0.8091353996737357,0.8703049546192406
250,64,200,100,relu,adam,0.001,0.0,0.5,0.9606183290393816,0.8932384341637011,0.7652439024390244,0.8243021346469622,0.8763431734882439
200,64,200,100,relu,adam,0.001,0.001,0.5,0.9488406330511594,0.8411552346570397,0.7103658536585366,0.7702479338842976,0.8459740528234081
250,64,200,100,relu,adam,0.001,0.001,0.5,0.9385351490614648,0.7992565055762082,0.6554878048780488,0.7202680067001676,0.8164421025227414
