epoch,batch_size,embedding_dim,hidden_dim,activate_func,optimizer,learning_rate,l2_regular,dropout_rate,accuracy,precision,recall,f1,auc
300,64,200,100,relu,adam,0.1,0.0,0.0,0.6407185628742516,0.9473684210526316,0.16822429906542055,0.2857142857142857,0.5806278289752189
400,64,200,100,relu,adam,0.1,0.0,0.0,0.6407185628742516,0.9473684210526316,0.16822429906542055,0.2857142857142857,0.5806278289752189
200,64,200,100,relu,adam,0.1,0.001,0.0,0.4271457085828344,0.4271457085828344,1.0,0.5986013986013986,0.5
300,64,200,100,relu,adam,0.1,0.001,0.0,0.4271457085828344,0.4271457085828344,1.0,0.5986013986013986,0.5
400,64,200,100,relu,adam,0.1,0.001,0.0,0.4271457085828344,0.4271457085828344,1.0,0.5986013986013986,0.5
200,64,200,100,relu,adam,0.01,0.0,0.0,0.8143712574850299,0.8167539267015707,0.7289719626168224,0.7703703703703704,0.8035103715523136
300,64,200,100,relu,adam,0.01,0.0,0.0,0.7884231536926147,0.7596153846153846,0.7383177570093458,0.7488151658767772,0.7820508645673907
400,64,200,100,relu,adam,0.01,0.0,0.0,0.7824351297405191,0.7638190954773869,0.7102803738317757,0.7360774818401937,0.7732586538148426
200,64,200,100,relu,adam,0.01,0.001,0.0,0.7465069860279441,0.7735849056603774,0.5747663551401869,0.6595174262734584,0.7246654075352503
300,64,200,100,relu,adam,0.01,0.001,0.0,0.7684630738522954,0.7951807228915663,0.616822429906542,0.6947368421052632,0.7491777654759192
400,64,200,100,relu,adam,0.01,0.001,0.0,0.7784431137724551,0.7668393782383419,0.6915887850467289,0.7272727272727273,0.7673971799798105
200,64,200,100,relu,adam,0.001,0.0,0.0,0.7884231536926147,0.813953488372093,0.6542056074766355,0.7253886010362695,0.7713536748184572
300,64,200,100,relu,adam,0.001,0.0,0.0,0.7884231536926147,0.8253012048192772,0.6401869158878505,0.7210526315789474,0.7695708098603017
400,64,200,100,relu,adam,0.001,0.0,0.0,0.7924151696606786,0.7806122448979592,0.7149532710280374,0.7463414634146341,0.7825637435279559
200,64,200,100,relu,adam,0.001,0.001,0.0,0.8203592814371258,0.8369565217391305,0.7196261682242991,0.7738693467336684,0.8075482757497802
300,64,200,100,relu,adam,0.001,0.001,0.0,0.780439121756487,0.8095238095238095,0.6355140186915887,0.7120418848167539,0.7620078804259338
400,64,200,100,relu,adam,0.001,0.001,0.0,0.8083832335329342,0.8430232558139535,0.677570093457944,0.7512953367875648,0.7917467192028396
200,64,200,100,relu,sgd,0.1,0.0,0.0,0.8263473053892215,0.8256410256410256,0.7523364485981309,0.7872860635696821,0.8169347748217135
300,64,200,100,relu,sgd,0.1,0.0,0.0,0.8263473053892215,0.8256410256410256,0.7523364485981309,0.7872860635696821,0.8169347748217135
400,64,200,100,relu,sgd,0.1,0.0,0.0,0.8263473053892215,0.8324607329842932,0.7429906542056075,0.7851851851851852,0.8157461981829431
200,64,200,100,relu,sgd,0.1,0.001,0.0,0.7884231536926147,0.813953488372093,0.6542056074766355,0.7253886010362695,0.7713536748184572
300,64,200,100,relu,sgd,0.1,0.001,0.0,0.8263473053892215,0.8848484848484849,0.6822429906542056,0.7704485488126649,0.8080204500309355
400,64,200,100,relu,sgd,0.1,0.001,0.0,0.8043912175648703,0.8717948717948718,0.6355140186915887,0.7351351351351352,0.7829138037708816
200,64,200,100,relu,sgd,0.01,0.0,0.0,0.5728542914171657,0.0,0.0,0.0,0.5
300,64,200,100,relu,sgd,0.01,0.0,0.0,0.5728542914171657,0.0,0.0,0.0,0.5
400,64,200,100,relu,sgd,0.01,0.0,0.0,0.5728542914171657,0.0,0.0,0.0,0.5
200,64,200,100,relu,sgd,0.01,0.001,0.0,0.5728542914171657,0.0,0.0,0.0,0.5
300,64,200,100,relu,sgd,0.01,0.001,0.0,0.5728542914171657,0.0,0.0,0.0,0.5
400,64,200,100,relu,sgd,0.01,0.001,0.0,0.5728542914171657,0.0,0.0,0.0,0.5
200,64,200,100,relu,sgd,0.001,0.0,0.0,0.5728542914171657,0.0,0.0,0.0,0.5
300,64,200,100,relu,sgd,0.001,0.0,0.0,0.5728542914171657,0.0,0.0,0.0,0.5
400,64,200,100,relu,sgd,0.001,0.0,0.0,0.5728542914171657,0.0,0.0,0.0,0.5
200,64,200,100,relu,sgd,0.001,0.001,0.0,0.5728542914171657,0.0,0.0,0.0,0.5
300,64,200,100,relu,sgd,0.001,0.001,0.0,0.5728542914171657,0.0,0.0,0.0,0.5
400,64,200,100,relu,sgd,0.001,0.001,0.0,0.5728542914171657,0.0,0.0,0.0,0.5
200,64,200,100,tanh,adam,0.1,0.0,0.5,0.5728542914171657,0.0,0.0,0.0,0.5
300,64,200,100,tanh,adam,0.1,0.0,0.5,0.4271457085828344,0.4271457085828344,1.0,0.5986013986013986,0.5
400,64,200,100,tanh,adam,0.1,0.0,0.5,0.5728542914171657,0.0,0.0,0.0,0.5
200,64,200,100,tanh,adam,0.1,0.001,0.5,0.5728542914171657,0.0,0.0,0.0,0.5
300,64,200,100,tanh,adam,0.1,0.001,0.5,0.4271457085828344,0.4271457085828344,1.0,0.5986013986013986,0.5
400,64,200,100,tanh,adam,0.1,0.001,0.5,0.5728542914171657,0.0,0.0,0.0,0.5
200,64,200,100,tanh,adam,0.01,0.0,0.5,0.8183632734530938,0.8059701492537313,0.7570093457943925,0.7807228915662651,0.8105604220261161
300,64,200,100,tanh,adam,0.01,0.0,0.5,0.8103792415169659,0.825136612021858,0.705607476635514,0.760705289672544,0.7970546093978964
400,64,200,100,tanh,adam,0.01,0.0,0.5,0.8043912175648703,0.8152173913043478,0.7009345794392523,0.7537688442211056,0.7912338402422742
200,64,200,100,tanh,adam,0.01,0.001,0.5,0.4271457085828344,0.4271457085828344,1.0,0.5986013986013986,0.5
300,64,200,100,tanh,adam,0.01,0.001,0.5,0.4271457085828344,0.4271457085828344,1.0,0.5986013986013986,0.5
400,64,200,100,tanh,adam,0.01,0.001,0.5,0.4271457085828344,0.4271457085828344,1.0,0.5986013986013986,0.5
200,64,200,100,tanh,adam,0.001,0.0,0.5,0.7784431137724551,0.7724867724867724,0.6822429906542056,0.7245657568238213,0.76620860334104
300,64,200,100,tanh,adam,0.001,0.0,0.5,0.8063872255489022,0.8268156424581006,0.6915887850467289,0.7531806615776081,0.7917874238822497
400,64,200,100,tanh,adam,0.001,0.0,0.5,0.8063872255489022,0.8268156424581006,0.6915887850467289,0.7531806615776081,0.7917874238822497
200,64,200,100,tanh,adam,0.001,0.001,0.5,0.8223552894211577,0.8834355828220859,0.6728971962616822,0.7639257294429708,0.8033475528346741
300,64,200,100,tanh,adam,0.001,0.001,0.5,0.7884231536926147,0.8506493506493507,0.6121495327102804,0.7119565217391305,0.7660050799439904
400,64,200,100,tanh,adam,0.001,0.001,0.5,0.7145708582834331,0.9493670886075948,0.3504672897196261,0.5119453924914675,0.6682650037448306
200,64,200,100,tanh,sgd,0.1,0.0,0.5,0.8263473053892215,0.8223350253807107,0.7570093457943925,0.7883211678832117,0.8175290631410986
300,64,200,100,tanh,sgd,0.1,0.0,0.5,0.8243512974051896,0.8181818181818182,0.7570093457943925,0.7864077669902912,0.8157869028623531
400,64,200,100,tanh,sgd,0.1,0.0,0.5,0.8343313373253493,0.8226600985221675,0.7803738317757009,0.8009592326139089,0.8274691458530073
200,64,200,100,tanh,sgd,0.1,0.001,0.5,0.8103792415169659,0.825136612021858,0.705607476635514,0.760705289672544,0.7970546093978964
300,64,200,100,tanh,sgd,0.1,0.001,0.5,0.8223552894211577,0.8453038674033149,0.7149532710280374,0.7746835443037975,0.8086961477091407
400,64,200,100,tanh,sgd,0.1,0.001,0.5,0.8163672654690619,0.8719512195121951,0.6682242990654206,0.7566137566137566,0.7975267836790517
200,64,200,100,tanh,sgd,0.01,0.0,0.5,0.5728542914171657,0.0,0.0,0.0,0.5
300,64,200,100,tanh,sgd,0.01,0.0,0.5,0.5728542914171657,0.0,0.0,0.0,0.5
400,64,200,100,tanh,sgd,0.01,0.0,0.5,0.5728542914171657,0.0,0.0,0.0,0.5
200,64,200,100,tanh,sgd,0.01,0.001,0.5,0.5728542914171657,0.0,0.0,0.0,0.5
300,64,200,100,tanh,sgd,0.01,0.001,0.5,0.5728542914171657,0.0,0.0,0.0,0.5
400,64,200,100,tanh,sgd,0.01,0.001,0.5,0.5728542914171657,0.0,0.0,0.0,0.5
200,64,200,100,tanh,sgd,0.001,0.0,0.5,0.5728542914171657,0.0,0.0,0.0,0.5
300,64,200,100,tanh,sgd,0.001,0.0,0.5,0.5728542914171657,0.0,0.0,0.0,0.5
400,64,200,100,tanh,sgd,0.001,0.0,0.5,0.5728542914171657,0.0,0.0,0.0,0.5
200,64,200,100,tanh,sgd,0.001,0.001,0.5,0.5728542914171657,0.0,0.0,0.0,0.5
300,64,200,100,tanh,sgd,0.001,0.001,0.5,0.5728542914171657,0.0,0.0,0.0,0.5
400,64,200,100,tanh,sgd,0.001,0.001,0.5,0.5728542914171657,0.0,0.0,0.0,0.5
200,64,200,100,relu,adam,0.1,0.0,0.5,0.5728542914171657,0.0,0.0,0.0,0.5
300,64,200,100,relu,adam,0.1,0.0,0.5,0.5728542914171657,0.0,0.0,0.0,0.5
400,64,200,100,relu,adam,0.1,0.0,0.5,0.5728542914171657,0.0,0.0,0.0,0.5
200,64,200,100,relu,adam,0.1,0.001,0.5,0.4271457085828344,0.4271457085828344,1.0,0.5986013986013986,0.5
300,64,200,100,relu,adam,0.1,0.001,0.5,0.4271457085828344,0.4271457085828344,1.0,0.5986013986013986,0.5
400,64,200,100,relu,adam,0.1,0.001,0.5,0.4271457085828344,0.4271457085828344,1.0,0.5986013986013986,0.5
200,64,200,100,relu,adam,0.01,0.0,0.5,0.8223552894211577,0.7962085308056872,0.7850467289719626,0.7905882352941176,0.8176104724999187
300,64,200,100,relu,adam,0.01,0.0,0.5,0.8043912175648703,0.7871287128712872,0.7429906542056075,0.7644230769230769,0.7965824351167411
400,64,200,100,relu,adam,0.01,0.0,0.5,0.8103792415169659,0.8216216216216217,0.7102803738317757,0.7619047619047619,0.7976488977172815
200,64,200,100,relu,adam,0.01,0.001,0.5,0.7784431137724551,0.7464114832535885,0.7289719626168224,0.7375886524822695,0.7721514865348921
300,64,200,100,relu,adam,0.01,0.001,0.5,0.7844311377245509,0.7304347826086957,0.7850467289719626,0.7567567567567568,0.7845094272037514
400,64,200,100,relu,adam,0.01,0.001,0.5,0.7884231536926147,0.77,0.7196261682242991,0.7439613526570048,0.7796737112898499
200,64,200,100,relu,adam,0.001,0.0,0.5,0.7904191616766467,0.7945945945945946,0.6869158878504673,0.7368421052631579,0.7772558533328991
300,64,200,100,relu,adam,0.001,0.0,0.5,0.7964071856287425,0.8181818181818182,0.6728971962616822,0.7384615384615385,0.7806994692109805
400,64,200,100,relu,adam,0.001,0.0,0.5,0.7964071856287425,0.8181818181818182,0.6728971962616822,0.7384615384615385,0.7806994692109805
200,64,200,100,relu,adam,0.001,0.001,0.5,0.8083832335329342,0.9097222222222222,0.6121495327102804,0.7318435754189944,0.7834266827314469
300,64,200,100,relu,adam,0.001,0.001,0.5,0.7984031936127745,0.8741721854304636,0.616822429906542,0.7232876712328767,0.7753101696571039
400,64,200,100,relu,adam,0.001,0.001,0.5,0.8003992015968064,0.875,0.6214953271028038,0.726775956284153,0.7776466182552346
200,64,200,100,relu,sgd,0.1,0.0,0.5,0.8203592814371258,0.8333333333333334,0.7242990654205608,0.775,0.8081425640691654
300,64,200,100,relu,sgd,0.1,0.0,0.5,0.8203592814371258,0.8229166666666666,0.7383177570093458,0.7783251231527094,0.8099254290273209
400,64,200,100,relu,sgd,0.1,0.0,0.5,0.8163672654690619,0.8144329896907216,0.7383177570093458,0.7745098039215687,0.8064411084698297
200,64,200,100,relu,sgd,0.1,0.001,0.5,0.8043912175648703,0.8411764705882353,0.6682242990654206,0.7447916666666666,0.7870738220065779
300,64,200,100,relu,sgd,0.1,0.001,0.5,0.8223552894211577,0.8698224852071006,0.6869158878504673,0.7676240208877284,0.8051304177928293
400,64,200,100,relu,sgd,0.1,0.001,0.5,0.8063872255489022,0.8633540372670807,0.6495327102803738,0.7413333333333333,0.7864388290077827
200,64,200,100,relu,sgd,0.01,0.0,0.5,0.5728542914171657,0.0,0.0,0.0,0.5
300,64,200,100,relu,sgd,0.01,0.0,0.5,0.5728542914171657,0.0,0.0,0.0,0.5
400,64,200,100,relu,sgd,0.01,0.0,0.5,0.5728542914171657,0.0,0.0,0.0,0.5
200,64,200,100,relu,sgd,0.01,0.001,0.5,0.5728542914171657,0.0,0.0,0.0,0.5
300,64,200,100,relu,sgd,0.01,0.001,0.5,0.5728542914171657,0.0,0.0,0.0,0.5
400,64,200,100,relu,sgd,0.01,0.001,0.5,0.5728542914171657,0.0,0.0,0.0,0.5
200,64,200,100,relu,sgd,0.001,0.0,0.5,0.5728542914171657,0.0,0.0,0.0,0.5
300,64,200,100,relu,sgd,0.001,0.0,0.5,0.5728542914171657,0.0,0.0,0.0,0.5
400,64,200,100,relu,sgd,0.001,0.0,0.5,0.5728542914171657,0.0,0.0,0.0,0.5
200,64,200,100,relu,sgd,0.001,0.001,0.5,0.5728542914171657,0.0,0.0,0.0,0.5
300,64,200,100,relu,sgd,0.001,0.001,0.5,0.5728542914171657,0.0,0.0,0.0,0.5
400,64,200,100,relu,sgd,0.001,0.001,0.5,0.5728542914171657,0.0,0.0,0.0,0.5
200,64,200,200,tanh,adam,0.1,0.0,0.0,0.4271457085828344,0.4271457085828344,1.0,0.5986013986013986,0.5
300,64,200,200,tanh,adam,0.1,0.0,0.0,0.5728542914171657,0.0,0.0,0.0,0.5
400,64,200,200,tanh,adam,0.1,0.0,0.0,0.5728542914171657,0.0,0.0,0.0,0.5
200,64,200,200,tanh,adam,0.1,0.001,0.0,0.4271457085828344,0.4271457085828344,1.0,0.5986013986013986,0.5
300,64,200,200,tanh,adam,0.1,0.001,0.0,0.4271457085828344,0.4271457085828344,1.0,0.5986013986013986,0.5
200,64,200,200,tanh,adam,0.001,0.0,0.0,0.8083832335329342,0.8010204081632653,0.7336448598130841,0.7658536585365854,0.7988781790354619
300,64,200,200,tanh,adam,0.001,0.0,0.0,0.8063872255489022,0.7969543147208121,0.7336448598130841,0.7639902676399026,0.7971360187567164
200,64,200,200,tanh,adam,0.001,0.001,0.0,0.8023952095808383,0.8484848484848485,0.6542056074766355,0.7387862796833773,0.7835487967696767
300,64,200,200,tanh,adam,0.001,0.001,0.0,0.7744510978043913,0.7563451776649747,0.6962616822429907,0.7250608272506083,0.7645071477417045
200,64,200,200,tanh,sgd,0.1,0.0,0.0,0.8123752495009979,0.8125,0.7289719626168224,0.7684729064039408,0.8017682112735682
300,64,200,200,tanh,sgd,0.1,0.0,0.0,0.8103792415169659,0.8051282051282052,0.7336448598130841,0.7677261613691931,0.8006203393142075
200,64,200,200,tanh,sgd,0.1,0.001,0.0,0.7844311377245509,0.7912087912087912,0.6728971962616822,0.7272727272727273,0.7702465075385067
300,64,200,200,tanh,sgd,0.1,0.001,0.0,0.7764471057884231,0.7833333333333333,0.6588785046728972,0.7157360406091371,0.7614950014653685
200,64,200,200,tanh,sgd,0.001,0.0,0.0,0.5728542914171657,0.0,0.0,0.0,0.5
300,64,200,200,tanh,sgd,0.001,0.0,0.0,0.5728542914171657,0.0,0.0,0.0,0.5
200,64,200,200,tanh,sgd,0.001,0.001,0.0,0.5728542914171657,0.0,0.0,0.0,0.5
300,64,200,200,tanh,sgd,0.001,0.001,0.0,0.5728542914171657,0.0,0.0,0.0,0.5
200,64,200,200,relu,adam,0.1,0.0,0.0,0.5848303393213573,0.8,0.037383177570093455,0.07142857142857142,0.5152072682275555
300,64,200,200,relu,adam,0.1,0.0,0.0,0.5848303393213573,0.8,0.037383177570093455,0.07142857142857142,0.5152072682275555
200,64,200,200,relu,adam,0.1,0.001,0.0,0.4271457085828344,0.4271457085828344,1.0,0.5986013986013986,0.5
300,64,200,200,relu,adam,0.1,0.001,0.0,0.4271457085828344,0.4271457085828344,1.0,0.5986013986013986,0.5
200,64,200,200,relu,adam,0.001,0.0,0.0,0.8063872255489022,0.8421052631578947,0.6728971962616822,0.7480519480519481,0.7894102706047088
300,64,200,200,relu,adam,0.001,0.0,0.0,0.8103792415169659,0.8520710059171598,0.6728971962616822,0.7519582245430809,0.7928945911622001
200,64,200,200,relu,adam,0.001,0.001,0.0,0.8043912175648703,0.8295454545454546,0.6822429906542056,0.7487179487179487,0.7888566869647334
300,64,200,200,relu,adam,0.001,0.001,0.0,0.7824351297405191,0.7868852459016393,0.6728971962616822,0.72544080604534,0.7685043472597609
200,64,200,200,relu,sgd,0.1,0.0,0.0,0.8083832335329342,0.8138297872340425,0.7149532710280374,0.7611940298507462,0.7965010257579211
300,64,200,200,relu,sgd,0.1,0.0,0.0,0.8183632734530938,0.8121827411167513,0.7476635514018691,0.7785888077858881,0.8093718453873459
200,64,200,200,relu,sgd,0.1,0.001,0.0,0.7864271457085829,0.8242424242424242,0.6355140186915887,0.7176781002638523,0.7672343612621708
300,64,200,200,relu,sgd,0.1,0.001,0.0,0.7844311377245509,0.8117647058823529,0.6448598130841121,0.71875,0.7666807776221954
200,64,200,200,relu,sgd,0.001,0.0,0.0,0.5728542914171657,0.0,0.0,0.0,0.5
300,64,200,200,relu,sgd,0.001,0.0,0.0,0.5728542914171657,0.0,0.0,0.0,0.5
200,64,200,200,relu,sgd,0.001,0.001,0.0,0.5728542914171657,0.0,0.0,0.0,0.5
300,64,200,200,relu,sgd,0.001,0.001,0.0,0.5728542914171657,0.0,0.0,0.0,0.5
200,64,200,200,tanh,adam,0.1,0.0,0.5,0.4271457085828344,0.4271457085828344,1.0,0.5986013986013986,0.5
300,64,200,200,tanh,adam,0.1,0.0,0.5,0.4271457085828344,0.4271457085828344,1.0,0.5986013986013986,0.5
200,64,200,200,tanh,adam,0.1,0.001,0.5,0.5528942115768463,0.4166666666666667,0.11682242990654206,0.18248175182481752,0.4974356051971735
300,64,200,200,tanh,adam,0.1,0.001,0.5,0.626746506986028,0.7547169811320755,0.18691588785046728,0.299625468164794,0.5708098603015404
200,64,200,200,tanh,adam,0.001,0.0,0.5,0.8163672654690619,0.8210526315789474,0.7289719626168224,0.7722772277227723,0.8052525318310594
300,64,200,200,tanh,adam,0.001,0.0,0.5,0.8063872255489022,0.8232044198895028,0.6962616822429907,0.7544303797468355,0.7923817122016348
200,64,200,200,tanh,adam,0.001,0.001,0.5,0.8183632734530938,0.8288770053475936,0.7242990654205608,0.773067331670823,0.8064004037904198
300,64,200,200,tanh,adam,0.001,0.001,0.5,0.7884231536926147,0.78125,0.7009345794392523,0.7389162561576355,0.7772965580123091
200,64,200,200,tanh,sgd,0.1,0.0,0.5,0.8163672654690619,0.8112244897959183,0.7429906542056075,0.775609756097561,0.8070353967892149
300,64,200,200,tanh,sgd,0.1,0.0,0.5,0.8183632734530938,0.8121827411167513,0.7476635514018691,0.7785888077858881,0.8093718453873459
200,64,200,200,tanh,sgd,0.1,0.001,0.5,0.7924151696606786,0.8125,0.6682242990654206,0.7333333333333333,0.7766208603341039
300,64,200,200,tanh,sgd,0.1,0.001,0.5,0.780439121756487,0.7954545454545454,0.6542056074766355,0.7179487179487181,0.7643850337034747
200,64,200,200,tanh,sgd,0.001,0.0,0.5,0.5728542914171657,0.0,0.0,0.0,0.5
300,64,200,200,tanh,sgd,0.001,0.0,0.5,0.5728542914171657,0.0,0.0,0.0,0.5
200,64,200,200,tanh,sgd,0.001,0.001,0.5,0.5728542914171657,0.0,0.0,0.0,0.5
300,64,200,200,tanh,sgd,0.001,0.001,0.5,0.5728542914171657,0.0,0.0,0.0,0.5
200,64,200,200,relu,adam,0.1,0.0,0.5,0.4271457085828344,0.4271457085828344,1.0,0.5986013986013986,0.5
300,64,200,200,relu,adam,0.1,0.0,0.5,0.4271457085828344,0.4271457085828344,1.0,0.5986013986013986,0.5
200,64,200,200,relu,adam,0.1,0.001,0.5,0.4271457085828344,0.4271457085828344,1.0,0.5986013986013986,0.5
300,64,200,200,relu,adam,0.1,0.001,0.5,0.4271457085828344,0.4271457085828344,1.0,0.5986013986013986,0.5
200,64,200,200,relu,adam,0.001,0.0,0.5,0.8243512974051896,0.842391304347826,0.7242990654205608,0.7788944723618091,0.8116268846266568
